"","track","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_s","time_signature","chorus_hit","sections","popularity","decade","genre"
"562","You Make Me Feel (Mighty Real)","Jimmy Somerville",0.000390836916740516,0.000483129927715061,0.00062402496099844,0.00018007901925388,0.0005005005005005,8.3953258947311e-05,1.76711169847848e-05,2.11355014258889e-06,0.000530437582159734,0.000487708764924132,0.000349775419336382,0.000332381337317227,0.000343112026076514,29.89609,13,1,"90s","latin"
"563","La Banda","Willie Colón",0.000429290226290793,0.000503416046226854,0.000374414976599064,0.000122055860000616,0.0005005005005005,0.000191546785757042,0.000681743660947094,3.09406309533631e-07,0.000135734329936343,0.000550422875769557,0.000293802956761854,0.000258372863144463,0.000343112026076514,41.41365,8,0,"70s","latin"
"564","Live Like We're Dying","Kris Allen",0.00037129507090349,0.000476723785027127,0,0.000101816829451561,0.0005005005005005,0.000120322901812572,2.74103121411718e-05,0,0.000549667947676099,0.000572342370822327,0.000238418696076333,0.000299836402513327,0.000343112026076514,35.05636,10,1,"00s","latin"
"565","Chop Suey","System Of A Down",0.000264130109861736,0.000498611439210903,0.000436817472698908,0.000134972920453426,0,0.000363696428652611,2.79123325100578e-07,3.26837650915808e-06,0.000211534020680015,0.000174138210697006,0.000329828379065158,0.000296637782587876,0.000343112026076514,32.02002,10,1,"00s","latin"
"566","This Is How We Party","S.O.A.P.",0.000477829649821469,0.000486332999059028,0.000374414976599064,0.000144781597374811,0,0.000123959866099098,4.68887024539459e-05,5.49087253538557e-06,0.00110093842581189,0.000554684999807596,0.000284964381240271,0.000279462308237409,0.000343112026076514,49.14451,7,1,"90s","latin"
"567","Burning Down One Side","Robert Plant",0.000374446981522365,0.000486866844283023,0,0.000170926556633574,0.0005005005005005,0.000161844910750412,1.1847680705708e-05,5.38192665174697e-07,0.000575308435031252,0.000361062793508128,0.000293194025290857,0.000334056133017055,0.000343112026076514,41.33207,10,1,"80s","latin"
"568","Yes I Am","Flamin' Groovies",0.000285563102070087,0.000467114570995225,0.000561622464898596,0.000259066498546865,0.0005005005005005,0.000120322901812572,1.84743495750023e-07,0.000228786355641065,0.00055447553905519,0.000302610806700741,0.000336796109812017,0.000218207396264093,0.000343112026076514,19.51849,8,0,"80s","latin"
"569","Play It Again","Luke Bryan",0.000318973354630163,0.000472986868459165,0.000686427457098284,0.000111383743209391,0.0005005005005005,0.000198517633972883,9.19701315799025e-05,0,0.000117625735741766,0.000362280543233281,0.000372964047991511,0.00032009762092068,0.000343112026076514,34.04949,7,1,"10s","latin"
"570","Shockwave","Liam Gallagher",0.000273585841718361,0.000475656094579138,0.000124804992199688,0.000111832731941708,0,0.000133052276815413,7.59054797755528e-09,0,0.00041185032814215,0.000237461196405008,0.000321199690561238,0.000297981005423796,0.000343112026076514,38.46283,8,0,"10s","latin"
"571","Head? Chest? Or Foot?","Propagandhi",0.000310148004897313,0.000516228331602723,0.000561622464898596,0.000165642304630151,0.0005005005005005,0.000189425223256568,4.30733476504129e-06,1.49909535886717e-06,0.000294865604584263,0.000451176273169515,0.000260876606966265,0.000175560071223657,0.000343112026076514,30.00624,7,0,"90s","latin"
"572","Be With You","The Bangles",0.000390836916740516,0.000482596082491067,0.000249609984399376,0.000189093331495012,0,0.000128202991100045,0.000124501051483711,0,0.000479156607449427,0.000383591163423474,0.000290952639238037,0.000258165453735976,0.000343112026076514,25.57967,9,1,"80s","latin"
"573","Making Breakfast - Live from Spotify House Sxsw '16","Twin Peaks",0.000249000938891135,0.000507152962794816,0.000249609984399376,0.000129343292502068,0.0005005005005005,0.000218520937548777,5.72303220529961e-05,9.80512952747423e-09,0.00114260421776402,0.000345840921943704,0.000304463144300932,0.000176519516106457,0.000343112026076514,22.39725,5,0,"10s","latin"
"574","Homegrown Honey","Darius Rucker",0.000414161055320192,0.000486332999059028,6.2402496099844e-05,0.000175174680793188,0.0005005005005005,0.000150327857176412,0.000122492970008167,0,7.67612090194901e-05,0.000530330005304518,0.000227968395554918,0.000289093441722687,0.000343112026076514,25.18125,10,1,"10s","latin"
"575","Jambalaya (On The Bayou)","Fats Domino",0.000393988827359391,0.000468716106667208,0.000374414976599064,0.000197175128676717,0,0.000132749196458203,0.000724917412671284,8.67209233763276e-08,0.000232366916656077,0.000586346492661597,0.000195575832495608,0.00020261218407353,0.000343112026076514,33.30925,7,1,"60s","latin"
"576","Scars","Papa Roach",0.000296909980298037,0.000499679129658892,0.000686427457098284,0.000115839092937766,0.0005005005005005,0.000135780000030308,7.86163897675368e-05,0,0.000274032708608201,0.000273993688159625,0.000232899444871123,0.000293739694662479,0.000343112026076514,22.21413,7,1,"00s","latin"
"577","You Really Got Me","The Kinks",0.00036120895692309,0.000501280665330876,0.000499219968798752,0.000222456648065639,0.0005005005005005,0.000244888928626091,0.000494992083721528,0,0.00015929152769389,0.000586346492661597,0.000355983929142806,0.000189424049780109,0.000343112026076514,28.81716,8,1,"60s","latin"
"578","Snubbarna På Kungstorgskaféet","Björn Rosenström",0.000317082208258838,0.000485799153835034,6.2402496099844e-05,8.50315583818667e-05,0,0.000116382857168835,9.96008411869687e-05,0,0.0002195466729785,0.000597915115050559,0.000428835453853831,0.000216119192695647,0.000343112026076514,28.98658,7,0,"00s","latin"
"579","Holly Hox, Forget Me Nots","Saves The Day",0.000329689850734338,0.000509822188914788,0.000249609984399376,0.000162706609072695,0.0005005005005005,0.000183363616112358,1.66670762470129e-06,4.16173275499462e-08,0.000120029531431311,0.000410990532239437,0.000276923894625357,0.000222722431006678,0.000343112026076514,43.74672,6,0,"90s","latin"
"580","Summer","Calvin Harris",0.000375707745769915,0.000456971511739329,0.000249609984399376,0.000122815687086076,0,0.000104865803594836,2.11852595669863e-05,3.87847345753425e-05,0.000225956794817288,0.000452394022894669,0.000331541160777197,0.00031398257074119,0.000343112026076514,83.11799,7,1,"10s","latin"
"581","Spin Spin Sugar","Sneaker Pimps",0.000356796282056664,0.00049006991562699,0,0.000192478015784786,0,0.000135780000030308,2.89163732478296e-07,1.67776660803448e-06,0.000399030084464573,0.000133952469766928,0.000333987251452182,0.000303918276110296,0.000343112026076514,30.0968,10,1,"90s","latin"
"582","Roller Mobster","Carpenter Brut",0.000266651638356836,0.000491671451298974,0.000436817472698908,5.7677783305328e-05,0.0005005005005005,0.000222460982192514,5.3916987618349e-09,0.00196756265851316,0.000286852952285777,0.000113859599301888,0.000339475408284405,0.000302438191283742,0.000343112026076514,30.27831,9,0,"10s","latin"
"583","Get Back","Billy Preston",0.00048161194256412,0.000492205296522968,0.000436817472698908,0.000293604093340475,0.0005005005005005,0.000167300357180201,0.000261050591820684,1.481664017485e-06,0.000177880881026376,0.000407946157926552,0.000338604765840767,0.000268701005118128,0.000343112026076514,22.23508,7,1,"70s","latin"
"584","Eye of God","Erra",0.000303213801535787,0.000522634474290657,0.000499219968798752,0.000107411919808126,0,0.000551606250123126,2.01812188292144e-07,2.1440549900077e-05,0.000264417525850018,0.000189360082261429,0.00031097482424398,0.000299650157330195,0.000343112026076514,64.14676,8,0,"10s","latin"
"585","Tokyo Rush - 2019 Remastering","Haruomi Hosono",0.000478460031945245,0.000489002225179001,0.00031201248049922,0.000126614822513373,0.0005005005005005,9.85011160934154e-05,9.10664949159079e-05,1.35746571013699e-07,0.00046633636377185,0.000585128742936443,0.000279240425412896,0.000299441336973351,0.000343112026076514,46.35014,9,0,"70s","latin"
"586","Creepy Crawler","Zombie Girl",0.000382011567007666,0.000516228331602723,0.00031201248049922,0.000121157882535982,0.0005005005005005,0.000161238750035991,2.83139488051665e-07,0.000847598974708328,0.000198713777002438,0.000463962645283631,0.000336840160173749,0.000336331992716989,0.000343112026076514,27.79183,8,0,"00s","latin"
"587","The The Empty","Le Tigre",0.000312669533392413,0.000474588404131148,0.000374414976599064,0.000100297175280642,0,0.000481897767964709,0.000180727332798935,0,0.000238777038494865,0.000532765504754826,0.000409401470736894,0.000175371004143811,0.000343112026076514,32.9505,8,0,"90s","latin"
"588","Come Back To Me","Vanessa Hudgens",0.000409748380453767,0.000463377654427263,0.00031201248049922,0.000137735928036915,0.0005005005005005,0.000254587500056828,8.39378056777277e-07,3.508057453163e-08,0.000392619962625785,0.00043230115242963,0.000227924345193187,0.000235440719497199,0.000343112026076514,40.7124,6,1,"00s","latin"
"589","Someday, Someway","Robert Gordon",0.000331580997105663,0.000520499093394679,0.000561622464898596,0.000176694334964106,0.0005005005005005,0.000624345535853649,0.000537161794707946,0,0.000384607310327299,0.000532156629892249,0.000433616213700597,0.000204869701444823,0.000343112026076514,20.21401,12,1,"80s","latin"
"590","Zombie Dance - Remastered","The Cramps",0.000330320232858113,0.000471385332787181,0.000686427457098284,0.000285764059322325,0,0.000278530848276458,6.62666886929429e-08,0.00192834214040327,0.000136054836028282,0.000361671668370704,0.000280585257044588,0.000162879878338777,0.000343112026076514,23.62863,7,0,"80s","latin"
"591","Confidente De Secundaria","Los Teen Tops",0.000352383607190239,0.000498611439210903,0.000499219968798752,0.000111487355993772,0.0005005005005005,0.000126081428599572,0.000381535480353308,0,0.00023076438619638,0.00058573761779902,0.00026852841391884,0.000186678344277274,0.000343112026076514,18.60075,8,0,"60s","latin"
"592","Stand Up","Underworld",0.000417943348062842,0.000476189939803132,0.000436817472698908,0.00036015803850776,0.0005005005005005,0.000114867455382783,4.92984002245984e-05,0,0.000514412277562763,0.000387853287461513,0.000310728660457832,0.000326204205410027,0.000343112026076514,22.36681,11,1,"80s","latin"
"593","Sunny And 75","Joe Nichols",0.000334732907724539,0.000476723785027127,0,0.000152725244177341,0.0005005005005005,0.00016669419646578,0.000184743495750023,2.20070684949977e-09,0.000161855576429405,0.000196666580612353,0.000311060333769694,0.000291991529648084,0.000343112026076514,40.28794,9,1,"10s","latin"
"594","Till The End Of The Day","The Kinks",0.000341667111086064,0.00049594221309093,0,0.000244042644811645,0.0005005005005005,0.000237615000053039,0.000528125428067999,1.30081385064491e-05,0.000200316307462135,0.000482837766023516,0.000364840643048632,0.000195031158551058,0.000343112026076514,88.39831,5,1,"60s","latin"
"595","It's The Things You Do","Five",0.00048413347105922,0.000464979190099247,0.000499219968798752,0.000146957465846809,0,0.00011911058038373,7.95200264315315e-05,0,0.000520822399401551,0.000585128742936443,0.000243624412353923,0.000294831768690842,0.000343112026076514,31.64881,10,1,"90s","latin"
"596","Best I Ever Had","Gavin DeGraw",0.000344819021704939,0.000497543748762914,0.000436817472698908,0.000180873383934133,0.0005005005005005,0.000293381785779773,2.29925328949756e-06,0,0.000536847703998522,0.000312352804501972,0.000349762463347637,0.000319156518366522,0.000343112026076514,37.06879,9,1,"10s","latin"
"597","Jump To The Rhythm","Jordan Pruitt",0.000480981560440345,0.000483129927715061,0,0.000109000649168632,0.0005005005005005,0.000101531919665521,5.21097142903596e-05,0,7.49984255138233e-05,0.000462744895558477,0.00027976125616043,0.00032030361938081,0.000343112026076514,31.22658,13,1,"00s","latin"
"598","Yee Haw","Jake Owen",0.000423616787176817,0.000498611439210903,0.000436817472698908,0.000114733889904371,0.0005005005005005,0.0001009257589511,9.598629453099e-05,0,0.000174675820106982,0.000577213369722943,0.000334583226934435,0.000243398468231006,0.000343112026076514,28.48517,8,1,"00s","latin"
"599","If You Love Me (let Me Know)","Olivia Newton-John",0.000355535517809114,0.000454302285619356,0.00031201248049922,0.000249879498331765,0.0005005005005005,0.00019639607147241,2.63058673296228e-06,7.25579585033093e-08,0.00148714826659889,0.000463962645283631,0.000352089358926172,0.000143144943668606,0.000343112026076514,94.73313,3,1,"70s","latin"
"600","All Around Me","Flyleaf",0.000298170744545587,0.000464979190099247,0.000561622464898596,0.000168992451325132,0.0005005005005005,0.000138204642887992,2.16872799358722e-05,0,8.41328491340967e-05,0.000286171185411163,0.000380841289148243,0.000280083125514515,0.000343112026076514,15.45451,8,1,"00s","latin"
"601","The Loco-Motion","Kylie Minogue",0.000471525828583719,0.000488468379955007,0.000187207488299532,0.000180631620770578,0.0005005005005005,0.000113958214311151,0.000386555684042167,0.000127466683857165,3.76594658028814e-05,0.000464571520146208,0.000334264509611317,0.00027361110540069,0.000343112026076514,38.54833,10,1,"80s","latin"
"602","Mad House","Armored Saint",0.000285563102070087,0.000502348355778865,6.2402496099844e-05,0.000250812013391193,0.0005005005005005,0.000204579241117094,2.27917247474213e-05,3.81310592735109e-09,0.00073556148100096,0.000326356926341242,0.000334829390720583,0.000321827443606433,0.000343112026076514,32.58102,14,0,"80s","latin"
"603","Kush","Dr. Dre Featuring Snoop Dogg & Akon",0.000279889662956111,0.000462309963979274,0.000436817472698908,0.000214720226831871,0.0005005005005005,0.000336419196503665,6.24513338894098e-07,1.02844914154841e-07,0.000168265698268193,0.000228328073466354,0.000246080867819904,0.00033174217771148,0.000343112026076514,87.81487,7,1,"10s","latin"
"604","Be With You","Enrique Iglesias",0.000434963665404768,0.000464979190099247,6.2402496099844e-05,0.000189404169848155,0,9.97134375222575e-05,3.60450624860098e-05,1.83682759814684e-06,5.56078069514887e-05,0.000341578797905665,0.00031608466620486,0.000310634390289892,0.000343112026076514,42.31468,9,1,"00s","latin"
"605","So Long Baby","Del Shannon",0.000346079785952489,0.00049006991562699,0.00062402496099844,0.000131933612111588,0,0.000221551741120882,6.06440605614205e-05,8.91177328163769e-09,0.000525629990780642,0.00056381812274625,0.000309508206318088,0.000168843957044061,0.000343112026076514,28.31643,9,1,"60s","latin"
"606","1998 [Mix Cut] - James Dymond Remix","Binary Finary",0.000243957881900935,0.000506085272346826,0.000561622464898596,0.00020294290700725,0,0.000412189285806292,1.82735414274479e-05,0.00202203560033246,0.00105125998156128,0.000148565466468774,0.000360033971224376,0.000275322585757801,0.000343112026076514,66.17919,7,0,"10s","latin"
"607","Girl With The Hungry Eyes","Jefferson Starship",0.000351753225066464,0.000498077593986908,0.000561622464898596,0.000280721570482458,0.0005005005005005,9.91072768078365e-05,0.000117472766319308,1.72788171450824e-07,0.000195508716083044,0.000532765504754826,0.000352112679705912,0.000295734775639359,8.57780065191285e-05,25.98523,11,1,"80s","latin"
"608","Good Girls Go Bad","Cobra Starship Featuring Leighton Meester",0.000374446981522365,0.00046658072577123,0,0.000128341702253053,0.0005005005005005,0.000247010491126565,1.16468725581536e-05,0,0.000879789222373697,0.000382373413698321,0.000310850446752032,0.000277128599654835,0.000343112026076514,33.48345,7,1,"00s","latin"
"609","Luz do Repente","Jovelina Perola Negra",0.000470265064336169,0.000468182261443214,0.00031201248049922,0.000126545747323785,0.0005005005005005,0.000336419196503665,0.000287155651002752,0,0.000249994751712744,0.000538854253380595,0.000282660806441477,0.000331441645711426,0.000343112026076514,35.74778,12,0,"80s","latin"
"610","Chitter-Chatter (2)","Johnny Pearson",0.000520065252114396,0.000494340677418947,0.000686427457098284,0.000206707504839753,0,0.000116079776811625,0.00011847680705708,0.000246217697023242,0.000117946241833705,0.000591217491562212,0.00033551087572855,0.000182393294116889,0.000343112026076514,29.81412,6,0,"60s","latin"
"611","Love Somebody","Rick Springfield",0.000356796282056664,0.000476189939803132,0.000249609984399376,0.000162257620340378,0.0005005005005005,0.000102744241094363,1.53618232879095e-05,1.06984857733108e-06,0.000139900909131555,0.000432910027292207,0.000359041542486538,0.000301924606081773,0.000343112026076514,28.98842,14,1,"80s","latin"
"612","Krugerrand Gladiators","The Cleaners From Venus",0.000379490038512565,0.000485799153835034,0.000187207488299532,0.000226981072983602,0,0.00051220580368576,0.000140565703288061,0.000138143380453748,0.000148714826659889,0.00044813189885663,0.000218691907613767,0.000308376872918599,0.000343112026076514,23.30244,8,0,"80s","latin"
"613","One In Every Crowd","Montgomery Gentry",0.000405335705587342,0.000459106892635307,0.000686427457098284,0.000153588684047182,0.0005005005005005,0.000150024776819202,4.24709232077498e-06,0,0.000458323711473365,0.00041038165737686,0.000288006447397509,0.000297861074813446,0.000343112026076514,26.33401,9,1,"00s","latin"
"614","Spin","The Darling Buds",0.000301322655164462,0.000476189939803132,0,0.000317365958558478,0.0005005005005005,0.000131536875029361,0.000121488929270395,0.00178671249167308,0.000291660543664869,0.000495015263275055,0.000308886318858346,0.000227858283026369,0.000343112026076514,30.8213,10,0,"80s","latin"
"615","About You Now","Miranda Cosgrove",0.000308256858525988,0.000463377654427263,0.000374414976599064,0.000131242860215716,0.0005005005005005,0.000394004464373662,5.60254731676699e-06,0,0.000964723336737642,0.000400639659575629,0.000427495804617637,0.000268870318920975,0.000343112026076514,24.97876,8,1,"00s","latin"
"616","Stress","Casa Das Máquinas",0.000392728063111841,0.000462843809203269,0,0.000278096713278144,0,0.00010122883930831,0.000169682884683445,6.49317466486071e-09,0.000551270478135795,0.000589390866974481,0.000332590595865512,0.000264788445324006,0.000343112026076514,19.60886,12,0,"70s","latin"
"617","State Aid","Skinny Puppy",0.000320234118877713,0.000477791475475116,0.000686427457098284,0.000449644946618003,0.0005005005005005,0.000173665044681622,7.3897398300009e-08,0.00150345319421272,0.000618576757443073,0.000209452952726469,0.000301426260539192,0.000331234236302939,0.000343112026076514,34.88493,13,0,"80s","latin"
"618","With Love","Hilary Duff",0.000537085569456322,0.00047832532069911,0.000374414976599064,0.000188747955547076,0,0.000206397723260357,8.90584134403641e-06,1.31388735668155e-07,3.46146579294569e-05,0.000585128742936443,0.000316069119018366,0.0002553816526275,0.000343112026076514,18.80861,8,1,"00s","latin"
"619","If It Feels Good, Do It","Ian Lloyd & Stories",0.000349231696571364,0.000475122249355143,0.00062402496099844,0.000342992853895336,0.0005005005005005,0.000181242053611884,0.000299204139856015,0,0.000628191940201255,0.000365324917546166,0.000225750330281839,0.000241554358728332,0.000343112026076514,70.47478,8,1,"70s","latin"
"620","Strong Enough","Cher",0.00037381659939859,0.000492739141746963,0,0.000213787711772443,0.0005005005005005,0.000306111160782614,4.97000165197072e-05,0,0.000464733833312153,0.000357409544332666,0.000323542133326266,0.000316052431980995,0.000343112026076514,36.51413,9,1,"90s","latin"
"621","Pop - Radio Edit","Kenneth G",0.000380750802760116,0.000487934534731012,0.00031201248049922,0.000134972920453426,0,0.000193365267900305,1.20484888532623e-07,1.11560584845929e-06,0.000806072821227631,0.000138214593804966,0.000331673311862392,0.000240695091178883,0.000343112026076514,62.51749,7,0,"10s","latin"
"622","Wokunyeya","Gabelo",0.000386424241874091,0.00046070842830729,0.00031201248049922,0.000139877258914119,0.0005005005005005,0.000102138080379942,0.000170686925421217,0.00092386109325535,5.86526148249131e-05,0.000547378501456672,0.000343372569698788,0.000310408638552763,0.000343112026076514,41.05757,9,0,"70s","latin"
"623","I'll Be Loving You","Collage",0.000390836916740516,0.000463377654427263,0.000686427457098284,0.000235028332570513,0,0.000160026428607149,5.9338807602317e-06,0,0.000397427554004876,0.000206408578413584,0.000347142762423474,0.000321752663343509,0.000343112026076514,45.68575,9,1,"90s","latin"
"624","Irresistible","Jessica Simpson",0.000415421819567742,0.000515694486378728,0.000499219968798752,9.61181263106154e-05,0,0.000163057232179254,2.80127365838349e-05,1.79760708003694e-07,7.83637394791872e-05,0.00041829703059036,0.000241002120232011,0.000273159601926431,0.000343112026076514,23.649,8,1,"00s","latin"
"625","Thnks Fr Th Mmrs","Fall Out Boy",0.000289345394812737,0.000475656094579138,0.00062402496099844,0.000174656616871284,0,0.000188819062542147,5.13064817001421e-06,0,0.00016986822872789,0.000358018419195243,0.000401213285850291,0.000287137867299805,0.000343112026076514,31.86158,9,1,"00s","latin"
"626","Leave Me Alone","Angelic Upstarts",0.000266021256233061,0.000496476058314925,0.000499219968798752,0.000197244203866304,0.0005005005005005,0.000175483526824885,1.15464684843764e-07,0,0.000270827647688807,0.000427430153529014,0.000279416626859823,0.00019162512921712,0.000343112026076514,31.93355,8,0,"70s","latin"
"627","Strangelove","Depeche Mode",0.000356165899932889,0.000512491415034761,0.000249609984399376,0.000120985194562014,0,0.00010729044645252,4.42781965357391e-05,3.98741934117285e-06,0.000564090721813372,0.000540680877968326,0.000308349940924319,0.000320867998723634,0.000343112026076514,37.32611,10,1,"80s","latin"
"628","Everytime We Touch","Cascada",0.000400292648597141,0.000519965248170685,0.000499219968798752,0.000185570496826064,0.0005005005005005,0.000157601785749465,4.75915309703863e-06,3.3991115695244e-08,0.000657037488475803,0.000301393056975587,0.000368077049037039,0.000277204790866116,0.000343112026076514,55.66834,11,1,"00s","latin"
"629","Never Again","Kelly Clarkson",0.000324016411620363,0.000485799153835034,0.000436817472698908,0.000102852957295369,0,0.000216399375048303,1.68678843945673e-06,4.07457604808374e-06,0.000358966822972146,0.000287388935136317,0.000378073889952391,0.000306589201350206,0.000343112026076514,20.82755,11,1,"00s","latin"
"630","Personality Crisis","New York Dolls",0.000274216223842136,0.000460174583083296,0.000436817472698908,0.000404020783895645,0.0005005005005005,0.000148509375033149,0.000442781965357391,7.08148243650917e-08,0.000899019587890062,0.000395768660675013,0.000403996232232636,0.000312383966252644,0.000343112026076514,30.0291,8,0,"90s","latin"
"631","Venho de Longe","Carmelia Alves",0.000426138315671917,0.000468182261443214,0.00062402496099844,0.000211577305705652,0.0005005005005005,0.000283683214349036,0.000369486991500045,0,0.000125317881948312,0.000558947123845634,0.000243720286670633,0.000177579138322607,0.000343112026076514,39.59462,5,0,"60s","latin"
"632","Livingston Saturday Night","Jimmy Buffett",0.000386424241874091,0.000468716106667208,0.000249609984399376,0.00040464246060193,0.0005005005005005,9.69857143073629e-05,0.000227917247474213,0.00170391362010774,0.000203521368381529,0.000585128742936443,0.000382942750522621,0.000272125376780707,0.000343112026076514,30.07383,10,1,"70s","latin"
"633","Punk Inn'it","Conflict",0.000235132532168085,0.000526905236082614,0.000686427457098284,0.00022629032108773,0,0.00033338839293156,6.44594153649535e-06,7.77873609179622e-09,0.000576910965490949,0.000104726476363234,0.000317999561341315,0.000116901304227327,0.000343112026076514,23.2136,6,0,"80s","latin"
"634","Shattered","The Rolling Stones",0.000465222007345969,0.000508220653242805,0.000249609984399376,9.50474608720135e-05,0.0005005005005005,0.000445528125099448,0.000416676906175323,4.79361888009851e-08,0.000185893533324861,0.000455438397207554,0.000363791207960317,0.000320003087380757,0.000343112026076514,49.46716,11,1,"70s","latin"
"635","Down By The Lazy River","The Osmonds",0.000378229274265015,0.000485265308611039,6.2402496099844e-05,0.000178006763566264,0,0.000224885625050198,0.000434749639455216,0,0.000540052764917916,0.000572342370822327,0.000367115714672188,0.000230115800397662,0.000343112026076514,60.84482,6,1,"70s","latin"
"636","The Fractal Effect","After The Burial",0.000286193484193862,0.000526371390858619,0.00031201248049922,0.000135629134754505,0.0005005005005005,0.000542513839406811,9.58858904572128e-09,0.00082798871565338,0.00024678969079335,9.92466026000418e-05,0.000284430594503993,0.000325534004940424,0.000343112026076514,33.25201,8,0,"00s","latin"
"637","Baby Mine - (From """"Dumbo"""") [Kaskade House Version]","Kaskade",0.000320234118877713,0.000462843809203269,0.00062402496099844,0.000255612739067504,0.0005005005005005,8.48625000189425e-05,0.00016165055878127,0.000189347945763891,0.000127401171545918,0.000144912217293313,0.000331712179828626,0.000265804328141088,0.000343112026076514,30.54076,9,0,"10s","latin"
"638","Shit from an Old Notebook","Minutemen",0.000260978199242861,0.000482062237267072,0.000436817472698908,0.00035891468509519,0.0005005005005005,0.000176695848253727,6.45598194387307e-08,1.62547258388795e-05,0.000124356363672493,0.000442652025093438,0.000235718668021953,0.000135545575817492,0.000343112026076514,46.30962,4,0,"80s","latin"
"639","Precious Declaration","Collective Soul",0.000333472143476989,0.000462309963979274,0.000686427457098284,0.000174518466492109,0.0005005005005005,0.000118504419669309,3.22297076824768e-05,2.5493336771433e-06,0.000237174508035168,0.0004621360206959,0.000278667770710384,0.00031208343425259,0.000343112026076514,32.75166,8,1,"90s","latin"
"640","Keg In The Closet","Kenny Chesney",0.000412269908948867,0.000480994546819083,6.2402496099844e-05,0.000221075144273895,0.0005005005005005,0.000144569330389413,4.4780216904625e-06,1.01973347085732e-08,9.13442362027336e-05,0.000444478649681169,0.000359862952172947,0.000299723526644762,0.000343112026076514,31.52885,11,1,"00s","latin"
"641","Wanksta","50 Cent",0.000508087991762671,0.000462843809203269,6.2402496099844e-05,0.000122194010379791,0.0005005005005005,0.000475836160820499,2.00808147554372e-05,0,0.000209931490220317,0.000550422875769557,0.000209972527188635,0.000309562069538528,0.000343112026076514,29.10741,10,1,"00s","latin"
"642","Totalimmortal","AFI",0.000296279598174262,0.000513025260258755,0.000686427457098284,0.00020294290700725,0,0.000253072098270775,8.49418464154995e-07,4.81540805682623e-07,0.000269225117229109,0.000382373413698321,0.000261324884176829,0.000232429755703237,0.000343112026076514,36.70533,9,0,"90s","latin"
"643","Crazy For This Girl","Evan And Jaron",0.000288084630565187,0.000494340677418947,0,0.000188609805167902,0.0005005005005005,0.000115170535739993,4.88967839294897e-07,1.2398041558073e-07,0.000152080140625253,0.000249638693656547,0.000243479305279983,0.000285049663731359,0.000343112026076514,30.81397,9,1,"00s","latin"
"644","Figured You Out","Nickelback",0.000342927875333614,0.000462843809203269,0.00062402496099844,0.00019088928642428,0.0005005005005005,0.000156692544677833,2.64062714034e-08,3.59521416007388e-05,0.000426273102279423,0.000442043150230861,0.000243378248567775,0.000322373480620614,0.000343112026076514,61.52162,11,1,"00s","latin"
"645","Vitamin R (Leading Us Along)","Chevelle",0.000303213801535787,0.000469783797115198,0.000249609984399376,0.000157146056310923,0.0005005005005005,0.000217308616119935,4.66878943063916e-06,1.31170843900877e-07,0.000326916213778204,0.000175964835284737,0.000246223383696095,0.000314885577689708,0.000257334019557386,38.5458,10,1,"00s","latin"
"646","I'm Just Talkin' About Tonight","Toby Keith",0.000423616787176817,0.000461242273531285,0.000436817472698908,0.000126718435297753,0.0005005005005005,0.000137295401816361,0.000287155651002752,0,0.00023076438619638,0.000494406388412478,0.000321057174685047,0.000232994135046061,0.000343112026076514,38.33332,9,1,"00s","latin"
"647","3 A.M. Eternal","The KLF",0.000397771120102041,0.00048419761816305,6.2402496099844e-05,0.000387097362446776,0.0005005005005005,0.000169118839323464,1.2952125517257e-06,8.73745986781593e-05,0.00144868753556616,0.00049014426437444,0.000309023652339039,0.000271548298902671,0.000343112026076514,19.71964,9,1,"90s","latin"
"648","And the Same","Fugazi",0.000243957881900935,0.000467114570995225,0.000249609984399376,0.000177661387618328,0,0.000162451071464833,2.71090999198403e-06,0.000893356245836541,0.000634602062040044,0.000468833644184247,0.000345536219819141,0.000292197528108215,0.000343112026076514,20.25968,9,0,"80s","latin"
"649","Pride & Passion","John Cafferty & The Beaver Brown Band",0.000383272331255216,0.000510356034138783,0.000561622464898596,0.000175554594335917,0.0005005005005005,0.000161541830393201,0.000414668824699779,0.000214841282535324,0.000495181912046398,0.000430474527841899,0.00038292202094063,0.000296486811113671,0.000343112026076514,25.09922,7,1,"80s","latin"
"650","Loose - Remastered","The Stooges",0.00023828444278696,0.000476189939803132,0.000249609984399376,0.000219969941240499,0,0.00010122883930831,2.2088896230981e-09,0.00153177912395875,0.000419862980440635,0.000420732530040668,0.000352130818090155,0.000302206795753184,0.000343112026076514,105.6826,4,0,"70s","latin"
"651","My Derailment","Adelitas Way",0.000274216223842136,0.000507152962794816,0.000124804992199688,0.000163949962485265,0.0005005005005005,0.0002855016964923,1.03416195990502e-07,0,0.000514412277562763,0.000354974044882358,0.00041449576551128,0.000306062917613024,0.000343112026076514,20.34142,12,0,"00s","latin"
"652","Killed to Death","iwrestledabearonce",0.000387054623997866,0.000483663772939056,0,0.000128341702253053,0.0005005005005005,0.00050008258939734,1.91771780914426e-07,9.50008105328614e-05,0.000488771790207609,0.00021310620190193,0.000310832308367789,0.000169144489044114,0.000343112026076514,37.19849,6,0,"10s","latin"
